,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
25,3.5,1.54,5.46,25.0,-inf,inf
27,7.278514190923904,5.648372633691278,9.027462191414612,157.045,110.0,212.0
28,7.87059832366255,6.421316616438003,9.257669995947424,605.00575,444.0,770.0
29,5.427243635955249,4.361751515679552,6.537804003942092,1383.5095,1116.0,1673.0
30,1.6104544071948457,0.4500824954925083,2.6603644704662437,1523.863625,1176.0,1806.0
31,0.010475576053853373,-1.1327454071299725,1.189893205731341,1252.144875,993.0,1533.0
32,0.68612467664294,-0.5269961340568774,1.7731584291988618,1190.385375,933.0,1424.0
33,0.40091572147873406,-0.7959945221887231,1.6677827705284574,1066.458125,806.0,1300.0
34,1.930626478312202,0.7696642555243962,3.0773178014945275,1301.085,1050.0,1596.0
35,1.8511774180225085,0.7927022471634725,2.927073297741023,1538.878625,1240.0,1849.0
36,1.805431729085786,0.8358666203868304,2.7218964438349933,1803.298375,1489.0,2107.0
37,1.0925813336535986,0.14155517204361945,2.0254935925536124,1832.600375,1529.0,2166.0
38,0.43359588084256734,-0.6320345092158957,1.4074900769132184,1644.978875,1341.0,1946.0
39,1.3342782889697806,0.4298295171684177,2.3030403630694227,1773.491375,1504.0,2106.0
40,2.034081978364829,1.241390747682646,2.887120938563817,2180.747375,1844.0,2504.0
41,2.026599439726248,1.2373299769455093,2.734384154229107,2659.26125,2284.0,3007.0
42,0.9532012949921036,0.2211123682530508,1.676778999656104,2629.86,2296.0,3006.0
43,2.0444243427711437,1.310393849440772,2.9020273864673083,3233.408,2756.0,3663.0
44,0.9877280753005875,0.3608106294697814,1.759968451138788,3218.663,2850.0,3647.0
45,1.2662518299045382,0.6085885643223378,1.976969429907031,3394.941875,2977.0,3844.0
46,0.9571191762044584,0.316810865907651,1.6340057360842783,3371.738875,3005.0,3805.0
47,1.1068999509543902,0.4631357416906008,1.769009459707305,3454.68825,3026.0,3858.0
48,1.896991301052433,1.2665448638766346,2.4299644347404583,4124.064125,3671.0,4515.0
49,1.8275187823626973,1.1934225139159267,2.480574004066179,4840.483125,4290.0,5414.0
50,0.937483282067081,0.41200516150234,1.5046427765241968,4788.543125,4316.0,5263.0
51,1.580182162344397,1.0555171189941956,2.0862443688577574,5367.63225,4891.0,5842.0
52,0.8498443014937594,0.3085861617167778,1.3255319370299128,5214.4405,4767.0,5689.0
