,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
19,3.5,2.52,4.48,25.0,-inf,inf
20,4.637606016661429,3.6629667826916408,5.629438966041629,110.40675,80.0,140.0
21,5.791619320180644,4.850641130912679,6.661562645307505,359.894625,283.0,433.0
22,5.900757804715384,5.048147535220752,6.733434098654101,937.737875,757.0,1106.0
23,5.169336872977467,4.480959401125825,5.851552865042941,2025.950875,1745.0,2304.0
24,3.3984524235143834,2.8287415568933887,3.967704637950946,3028.67525,2686.0,3392.0
25,2.208898903425311,1.7222096127763369,2.698852609584759,3661.8565,3304.0,4002.0
26,1.2232834569160396,0.8063452265110111,1.6332622885720398,3659.281125,3361.0,3972.0
27,0.7524043707257092,0.35482113339900434,1.1806050519626932,3395.793125,3133.0,3708.0
28,0.49623822106846116,0.10989301296866401,0.873279791619675,3034.876875,2799.0,3288.0
29,0.4898195820897026,0.11611127121099392,0.8454648500977939,2751.462,2541.0,2977.0
30,0.8348872031896529,0.4733998882409734,1.1852701250193372,2762.013125,2541.0,2968.0
31,1.0767357966901758,0.7360547271003872,1.4112286728962196,2875.2605,2664.0,3105.0
32,1.4257177886825894,1.0986669868247532,1.7364998276132553,3241.16375,3010.0,3458.0
33,1.7628536132162094,1.4348268231466783,2.0525930857398733,3891.0075,3648.0,4183.0
34,2.053085019580295,1.7710307463293928,2.34169036130804,4891.249875,4581.0,5188.0
35,2.128970570691895,1.8497428278400498,2.395178370268041,6113.345875,5749.0,6465.0
36,2.1383529075723495,1.8897621993206912,2.4240600341798,7622.001,7211.0,8046.0
37,1.8518020288056645,1.613448637717577,2.0995006549304525,8819.2955,8379.0,9250.0
38,1.5665507307489832,1.335834946826839,1.782308067548648,9662.319375,9195.0,10097.0
39,1.4129344590630117,1.1962872354050345,1.6196265412877777,10359.63875,9883.0,10801.0
40,1.3573894362664227,1.1552297865666497,1.563565245637566,11053.214125,10590.0,11543.0
41,1.3565884279561808,1.1578661814401372,1.5504826627224877,11838.66225,11369.0,12359.0
42,1.3441898037795081,1.156440262899681,1.524548710238012,12649.584625,12125.0,13109.0
43,1.4868161886381857,1.3017977168217536,1.6627764709047783,14028.88975,13519.0,14579.0
44,1.5247376420826109,1.349999746650805,1.6912317083038246,15549.55075,14998.0,16055.0
45,1.4943102740538317,1.3385936266763925,1.668137759274693,17077.9205,16497.0,17676.0
46,1.490594348869316,1.329489689605387,1.647007006973623,18758.484875,18153.0,19378.0
47,1.496786935912282,1.3397091464008608,1.656861430348249,20644.380875,19940.0,21306.0
48,1.399868977547967,1.2408506019924583,1.5413632700354254,22175.21025,21555.0,22884.0
