,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
21,3.5,2.52,4.48,25.0,-inf,inf
22,4.0793259908027855,3.117627143622216,5.049464266459718,79.513375,61.0,97.0
23,4.886741671278735,3.9658775214322244,5.872138669105922,191.097375,157.0,225.0
24,5.263051505579092,4.360676822953612,6.185824478500573,341.238125,290.0,389.0
25,4.682719106865722,3.7968992369386694,5.52048089354881,453.770875,388.0,518.0
26,3.8961060959606426,3.110294689395994,4.681169198862213,541.990375,478.0,610.0
27,3.465394447354311,2.774925197094223,4.233345874870794,653.848125,581.0,729.0
28,2.89266522964716,2.212825843815169,3.570209917991798,725.076625,645.0,803.0
29,2.475480754442407,1.825825677170011,3.0793844109809374,788.0755,704.0,865.0
30,2.090873268471076,1.4940625586264404,2.7041759495077873,821.660125,747.0,907.0
31,2.0003421387333433,1.4285843455598077,2.561719215209601,900.5985,821.0,982.0
32,1.8613442590423361,1.3359291659089807,2.4008514206539826,962.037375,878.0,1044.0
33,1.8216550404324927,1.2844880206724643,2.344537517771956,1044.9155,952.0,1128.0
34,1.7263009249832626,1.239075767946843,2.250339055537877,1110.39575,1021.0,1201.0
35,1.7354162601572762,1.2473125681855035,2.190929497138686,1208.074,1115.0,1289.0
36,1.893199813208254,1.42646295990802,2.3292403147566225,1384.257625,1280.0,1472.0
37,1.998506358048605,1.5436028667348582,2.3946359506786896,1583.34675,1481.0,1684.0
38,2.012161683464675,1.6033266652784781,2.4119970665757418,1778.168625,1674.0,1894.0
39,2.0588278191761806,1.6800165651206005,2.4356356124394845,2019.895125,1903.0,2130.0
40,2.0686111399588483,1.719494768461251,2.421459079538784,2281.79175,2157.0,2394.0
41,2.0218185586269013,1.670735671225115,2.3495800018205717,2531.948125,2395.0,2655.0
42,1.9032419469080621,1.5690005718559237,2.2351530188585875,2731.49,2592.0,2864.0
43,1.988444791391571,1.660413715054844,2.298371955278189,3102.115375,2954.0,3242.0
44,2.0413563499905822,1.7288646339282954,2.328805265774571,3511.651875,3348.0,3649.0
45,1.9456318432389619,1.664293535851017,2.24550847424405,3828.914875,3677.0,3986.0
46,1.9867520886162924,1.7284369047187853,2.2766573002448,4304.660375,4134.0,4463.0
47,1.8826507978268154,1.612094025501923,2.141605509628695,4657.12925,4482.0,4824.0
48,1.9406532885502341,1.6802349409885209,2.1905866541818906,5219.732125,5030.0,5398.0
49,1.9220044460170165,1.6801460180220216,2.165936687539411,5766.752,5576.0,5962.0
50,1.8905615366468105,1.653068385947771,2.126096442567911,6333.692375,6151.0,6559.0
51,1.9392713487680566,1.7058906198534058,2.16207130964734,7084.411875,6865.0,7291.0
52,1.913605591376283,1.6936984522595984,2.131770638192505,7806.548125,7597.0,8046.0
53,1.9123882138505792,1.7084136205817355,2.140353664580783,8631.085625,8392.0,8856.0
54,1.8215814102921224,1.6185891095793594,2.0392547516453687,9338.40875,9101.0,9604.0
55,1.8877633519450185,1.6902347954198065,2.0968336490781896,10398.289625,10130.0,10665.0
56,1.8792605172912693,1.6809012124435818,2.07092571956903,11447.03575,11164.0,11711.0
57,1.8934892632901397,1.7014298938468426,2.0752404762844474,12662.31925,12344.0,12959.0
58,1.861695093041682,1.6827487609130822,2.038949501566515,13881.50075,13560.0,14151.0
59,1.9497375298690862,1.7747867454147772,2.138543047532416,15574.027625,15223.0,15919.0
60,1.9105304761912139,1.7304888866860106,2.0811591230817283,17162.777375,16815.0,17517.0
61,1.7880180265082994,1.6254807091108592,1.9624956348717049,18514.432375,18129.0,18893.0
62,1.7817540090593087,1.61444583443883,1.9437801080580301,20181.613125,19765.0,20569.0
63,1.7510079417543367,1.5880352083361111,1.9109019319523686,21868.61,21430.0,22299.0
64,1.8048632597585061,1.6476851808049593,1.9548038295525214,24032.72775,23560.0,24427.0
65,1.8999677327876776,1.7536663159362504,2.0496522893995044,26775.84275,26247.0,27283.0
66,1.8729653483241586,1.7255622849061263,2.0251475848227183,29451.042875,28918.0,29973.0
67,1.819908697702193,1.6660819651164072,1.967322112192636,32126.581625,31574.0,32669.0
68,1.896652147655789,1.7561805964424815,2.05320315977657,35655.19,35039.0,36282.0
69,1.8866122019543918,1.743901573006259,2.0330635839272135,39335.80675,38672.0,40075.0
70,1.8566396357104482,1.71183784962356,1.9924648013895148,43210.488375,42467.0,43898.0
71,1.9397381323339993,1.8119825980587012,2.077124605260006,48168.870375,47416.0,49021.0
72,1.9230345258811294,1.7927987174004898,2.0644987344995167,53333.995625,52500.0,54234.0
73,1.9027003938025109,1.7659838974297946,2.03545498225014,58918.759625,57986.0,59820.0
74,1.8684447383061622,1.7398494125824484,1.9988222461617091,64800.046125,63839.0,65739.0
75,1.9141443007991388,1.7883428057756918,2.04230722504685,71851.041625,70856.0,72951.0
76,1.9098782352356802,1.7823948605796351,2.033307541261865,79481.81,78294.0,80625.0
77,1.9626054368216688,1.843915960387138,2.0918283480840776,88603.673625,87302.0,89833.0
78,1.9604625743875477,1.8326601305728638,2.0926901096929877,98565.4265,97121.0,100031.0
79,1.868832767304546,1.741160733923025,1.993282052314326,108295.890875,106771.0,109891.0
80,1.8527618093093952,1.722332423436981,1.9860156852389672,119029.551875,117322.0,120843.0
