,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
26,3.5,1.54,5.46,31.0,-inf,inf
27,3.7035527810931272,1.684577762393389,5.547294087934692,66.076375,55.0,76.0
28,3.6870770717658945,1.7763518822493918,5.7207898153364924,82.560875,70.0,94.0
29,3.6860306498772033,1.681528132688035,5.823835277753312,107.898875,94.0,120.0
30,3.700126703981218,1.437222025799762,5.822583399405938,94.96825,83.0,107.0
31,3.701399956980121,1.3790858348880555,5.875162220982069,102.083375,88.0,114.0
32,3.6950727887181687,1.3857958283242278,6.04308000702879,116.14725,102.0,130.0
33,3.6677972479594465,1.231207631821489,6.181416380180291,134.16875,119.0,149.0
34,3.6931531682714804,1.2231606724658193,6.367700950371148,168.36575,151.0,184.0
35,3.6825979012452836,0.8930981335834266,6.216048715506558,155.22125,137.0,170.0
36,3.695981748816053,0.8669991845648843,6.379248425667493,205.269125,186.0,224.0
37,3.6772969010140977,0.9049308618718331,6.5524035564539815,228.521625,208.0,247.0
38,3.697461868313857,0.8212163177337846,6.650401521931285,206.065,188.0,224.0
39,3.7122984547758646,0.7710895166465629,6.753277018633781,272.56625,251.0,294.0
40,3.729652160499906,0.604261901769837,6.771533700309343,343.407125,319.0,366.0
41,3.7241412990848364,0.41125215296701323,6.895737408294858,346.606875,322.0,370.0
42,3.693464051264438,0.5333675593853864,7.040787841835431,467.166375,437.0,496.0
43,3.705351483735293,0.3974609929846634,7.040534827921482,490.19825,460.0,517.0
44,3.738403163966968,0.2534494818037708,7.000927705740947,459.271,434.0,489.0
45,3.7339412782015278,0.13063386175883068,7.064068829378109,550.27325,523.0,581.0
46,3.7464483962228488,0.13364943727390502,7.110970903017487,657.612375,622.0,688.0
47,3.7129197670631378,0.2172190967347991,7.543917788949236,735.911375,701.0,768.0
48,3.685182401274291,0.017397377102328637,7.4511798896120425,765.230625,731.0,801.0
49,3.664463868714733,-0.1904814853502847,7.499133705122948,882.026,843.0,919.0
50,3.678939131575833,-0.3406525660211767,7.583192200705245,1053.547,1009.0,1095.0
51,3.660826370790501,-0.3733155984753503,7.655207603020835,1104.16025,1060.0,1144.0
52,3.652156936829819,-0.4895793677622171,7.666664132954939,1202.202625,1157.0,1243.0
53,3.691436396670575,-0.573710239226723,7.7800127915991935,1385.008,1337.0,1435.0
54,3.6707394471618096,-0.5859396644704751,7.932120002460427,1476.418875,1424.0,1524.0
55,3.7002648787619017,-0.4225299591178044,8.196934414151222,1579.772625,1524.0,1626.0
56,3.758780197551711,-0.696555752127809,8.179375071140907,1720.07925,1671.0,1772.0
57,3.7701494734748224,-0.546535405966019,8.28945522115629,1903.783625,1847.0,1961.0
58,3.789593868928335,-0.7231475288721737,8.403603375683241,2059.835875,2001.0,2115.0
59,3.8179610965107114,-0.8875373136431145,8.40219063340618,2388.588375,2325.0,2452.0
60,3.8405890085587338,-0.8451476700003521,8.629049940434845,2570.001125,2506.0,2635.0
61,3.8767228617879566,-1.1007542723086963,8.486691880101478,2869.42375,2794.0,2934.0
62,3.8349921112761254,-0.770411853611393,8.78099874921489,3126.15,3055.0,3202.0
63,3.8971384966275875,-1.2250590551121605,8.781571521303125,3288.412625,3213.0,3363.0
64,3.9133943413787238,-0.7222812016781344,9.212474673321008,3643.591125,3568.0,3723.0
65,3.9400200298638666,-1.1823782050121592,9.11809898563283,3925.072875,3836.0,4004.0
66,3.9119901317856502,-1.2367891932860275,9.033103897373994,4153.49,4066.0,4232.0
67,3.9660182587580532,-1.1408795308918958,9.21407141947217,4421.821,4338.0,4505.0
68,3.9003517789184503,-1.3635368223545687,9.302941741838808,4599.63175,4507.0,4687.0
69,3.9539598459221743,-1.373642868563797,9.315097876147652,4867.74175,4772.0,4951.0
70,3.99489311304951,-1.3832129701971394,9.328457613286826,5101.649875,5012.0,5202.0
71,4.007159164384405,-1.565207145515478,9.538835881608502,5587.088125,5490.0,5687.0
72,3.943221152835641,-1.824465935861106,9.492432010185,5635.20525,5540.0,5735.0
73,3.9480771111837463,-1.6274968378409025,9.592170340539566,6088.535625,5990.0,6193.0
74,3.975308560410064,-1.442921264485001,9.939366977947504,6062.192125,5954.0,6164.0
75,4.0053511650468,-1.7565203972431176,9.67312901449797,6393.10175,6287.0,6494.0
76,4.012679503534367,-1.7345802403432051,9.790733837092363,6713.63,6605.0,6822.0
77,4.093013195004864,-1.6450244866856139,10.127799607411362,6882.818,6768.0,6987.0
78,4.0916818336872165,-1.698359044871589,9.92324923313978,7079.087125,6972.0,7194.0
79,4.053521100762594,-1.7747033733288622,9.878755606819547,7197.0325,7085.0,7319.0
80,4.072160787677686,-1.9301090648002568,9.728430644225405,7291.460875,7180.0,7406.0
81,4.128710271745868,-1.8351401953502589,9.94439069530442,7982.9825,7863.0,8108.0
82,4.177726565332464,-1.8947516359796033,9.89484912330329,7850.519625,7732.0,7973.0
83,4.1718538044189515,-1.719772552750324,10.160860167168327,8193.584,8068.0,8319.0
