,R_t_mean,R_t_low,R_t_high,I_t_mean,I_t_low,I_t_high
19,3.5,1.54,5.46,25.0,-inf,inf
20,7.640425952590042,5.734027719932034,9.459879504688798,173.811625,114.0,239.0
21,9.21743667098083,7.8506222466023265,10.594975260551413,902.3795,662.0,1123.0
22,4.464255698965498,3.333368691961672,5.511059407261117,1689.237125,1344.0,2035.0
23,1.5594462366136441,0.5137438743409714,2.514365652343979,1859.117,1530.0,2253.0
24,-0.39876653671933854,-1.4285540124128695,0.6797770401068556,1412.32175,1162.0,1719.0
25,1.597974488563863,0.5854511705536399,2.7126151254177184,1617.32675,1301.0,1946.0
26,1.270185053747396,0.0542125358255897,2.2513006741187764,1712.336625,1367.0,2064.0
27,2.0220171493225654,1.1635015532664856,3.029657904441424,2099.756625,1771.0,2496.0
28,1.7606529669628013,0.8300947711629072,2.686441298646948,2439.334625,2013.0,2868.0
29,1.7029716779671256,0.8037755098632012,2.532497945930497,2802.14625,2363.0,3265.0
30,2.4201089163621883,1.6716913040740278,3.204675797360125,3697.896625,3147.0,4188.0
31,1.0758853148961172,0.3323070466158633,1.7511887210496264,3743.87225,3232.0,4193.0
32,1.7318551963798452,1.0847551116177134,2.3373602659077846,4327.31525,3813.0,4797.0
33,1.8956672767587996,1.2271273282298405,2.4841686387037947,5150.9925,4516.0,5695.0
34,1.7701991390804093,1.2404002184628742,2.322392844211829,5976.977125,5411.0,6580.0
35,1.3604640861413946,0.8015482506470201,1.907863982400764,6407.498,5704.0,6983.0
36,1.8983967736620244,1.2946840773826696,2.3610606309260693,7628.313375,6762.0,8227.0
37,1.0312264661863835,0.5555355713293049,1.4961666074489384,7672.472375,7030.0,8339.0
38,1.4140924706774338,0.980899501281642,1.9015096492728,8326.098875,7648.0,9027.0
39,1.7237001152888203,1.2576223913570537,2.127775187394639,9577.502375,8739.0,10285.0
40,1.5748473721719607,1.1311775279678824,1.999183087956611,10698.340375,9847.0,11510.0
41,1.4720942676718374,1.0993471513610715,1.8481382252861067,11717.1245,10959.0,12557.0
42,1.4091700362837756,1.0500818725377512,1.7697439046541161,12684.765875,11913.0,13530.0
43,1.8367762414242184,1.484291574801149,2.1606811466945905,14909.234,14021.0,15806.0
44,1.3223529622715218,1.010934258726251,1.6570133087251009,15869.392625,14995.0,16815.0
45,1.3164540353087477,1.0170405353925118,1.6415935230506993,16873.98025,15960.0,17822.0
46,1.5522215603964955,1.2858379732066798,1.8032166119911208,18768.434125,17925.0,19614.0
47,1.5322563283557618,1.2418327162467928,1.7868214791535246,20783.614625,19786.0,21792.0
48,1.1962358818322878,0.9519351349311136,1.4417017847767577,21588.130875,20676.0,22545.0
49,1.372777226205358,1.1251493671106978,1.6152632594678147,23189.490875,22114.0,24117.0
50,1.4769947090333089,1.2468329062048114,1.6967896398814655,25430.083375,24426.0,26384.0
51,1.3769766181958363,1.1676983054579644,1.6009673150345445,27359.2425,26351.0,28393.0
52,1.2365127643747997,1.034491378990035,1.4321145385434348,28633.164375,27673.0,29633.0
53,1.2213102057163625,1.0127526765258512,1.4326063155290794,29880.563125,28898.0,31060.0
54,1.2820718245390048,1.0977888327345942,1.468420558761177,31551.733625,30474.0,32583.0
55,1.191829334607445,0.9934794956795059,1.3840301034587168,32736.81575,31659.0,33838.0
56,1.4054067153807537,1.2242648615120724,1.576041049532546,35389.809875,34291.0,36466.0
57,1.0912485276478292,0.9138261029825607,1.2618793988993784,36017.450125,34930.0,37009.0
58,1.2251758354754616,1.0706408352294956,1.3776960030378465,37621.266625,36612.0,38541.0
59,1.134553369086326,0.9750149865513608,1.294661923018782,38613.618125,37579.0,39696.0
60,1.1013717099161722,0.9393643404330116,1.2545358126523338,39383.175375,38291.0,40387.0
61,1.0012395711212783,0.8463389603662196,1.1449653497039005,39399.604875,38360.0,40322.0
62,1.2067190838882194,1.0574241448045312,1.3579144749223324,40994.443875,39989.0,42174.0
63,1.2505464490153726,1.1083630214765976,1.406262828642324,43024.1585,41912.0,44075.0
64,1.0316195183497756,0.8963582382449482,1.1796750997206817,43271.525125,42217.0,44361.0
65,1.053124828974877,0.8910777720106062,1.2001654014769538,43731.30475,42629.0,44864.0
66,1.187891448735799,1.055549484264682,1.3218551433893566,45337.57775,44342.0,46331.0
67,0.999521682625649,0.8608474159854524,1.1308909406221272,45330.089375,44282.0,46343.0
68,1.0286461127986963,0.8898150241203587,1.1577368911867734,45579.261875,44626.0,46627.0
69,1.1724127686444898,1.0347820979452418,1.2994571192113575,47122.5665,45999.0,48079.0
70,1.0515873235530986,0.9190924322581961,1.1850226614979769,47594.3975,46522.0,48659.0
71,0.9325974355075459,0.8081973884055217,1.0543970404897955,46968.755125,45972.0,47954.0
72,1.07592666104923,0.9497482358743602,1.2033442059745354,47665.679,46620.0,48619.0
73,0.9788654383639134,0.8522062868448469,1.0972691116332791,47470.99325,46512.0,48382.0
74,1.0145442056530467,0.8917695853817493,1.135612644104642,47598.69425,46691.0,48585.0
75,0.9903675883813429,0.8717814478761214,1.1189486017420314,47507.268375,46504.0,48481.0
76,1.1574612621120801,1.0269300620999633,1.2806543238144381,48984.758625,47958.0,50016.0
77,0.9793613470031951,0.854785950156528,1.1013650336736243,48800.3135,47862.0,49848.0
78,1.0375392356167277,0.9221707632848525,1.1531822401702334,49149.629125,48274.0,50074.0
79,0.9417449171998057,0.8150574974232558,1.0604770618814623,48593.93275,47574.0,49520.0
80,1.0150932923818141,0.9000027195171875,1.130047146124213,48739.92725,47812.0,49595.0
81,1.02087002871377,0.8905064483469171,1.1315106629090277,48943.864625,48032.0,49902.0
82,0.9965549983838844,0.8761702413811356,1.115706742451941,48922.53525,47925.0,49857.0
83,0.9856544614867359,0.8751297034739739,1.1031718508117128,48788.031125,47844.0,49588.0
84,1.09925502650842,0.9808172013854634,1.215411312533446,49739.508,48767.0,50690.0
85,0.9632931907794332,0.8464258213143712,1.080563909747841,49381.234375,48455.0,50316.0
86,1.0348564503078814,0.9153346073838189,1.1589351196797408,49712.393,48756.0,50738.0
87,1.0696300941142314,0.9521572997643357,1.178911516408533,50367.344625,49421.0,51250.0
88,0.9236200489153107,0.8122182330282571,1.0325565038462814,49640.74175,48760.0,50471.0
89,0.9568287844905581,0.83963526947876,1.068024195872642,49249.918875,48364.0,50171.0
90,1.1174446094615336,0.9985352882570798,1.2267810678717592,50377.0695,49507.0,51322.0
91,0.9411401608244971,0.8237386741352539,1.0503344685541731,49803.881,48929.0,50722.0
92,1.0122616692970758,0.895557447662446,1.1237198057426145,49919.933625,48942.0,50672.0
93,0.9461883428971491,0.8240871191365348,1.0532451970916958,49391.258625,48426.0,50206.0
94,1.0753279379825782,0.9630806076514261,1.1791193303006242,50124.42625,49322.0,50989.0
95,0.9833427598762188,0.8708383843501709,1.0952274804391278,49955.93875,49077.0,50833.0
96,0.9263577588756851,0.8160082966360742,1.0289114654990312,49258.967125,48485.0,50149.0
97,1.0105780989221873,0.9047455308325938,1.123867324397903,49364.899625,48557.0,50253.0
98,1.037652905055777,0.9233446718450911,1.1498398424712708,49723.083625,48922.0,50620.0
99,1.060013604384811,0.9473536396028776,1.1753815797918186,50291.402375,49373.0,51230.0
100,0.9812167600833421,0.8756810067753381,1.091141736044259,50106.57225,49352.0,50952.0
101,0.9587108428349869,0.8503181061915139,1.0761343861991777,49719.762125,48932.0,50632.0
102,0.9815380547637891,0.874889613819274,1.0893549443877806,49555.507375,48766.0,50377.0
103,1.0796539647293002,0.9775057362338114,1.1867198850348204,50318.9155,49574.0,51155.0
104,0.9745628646740431,0.861029768770887,1.0762186322240124,50073.737375,49203.0,50877.0
105,1.0249343796533417,0.9173340248657046,1.1306561890196025,50314.042125,49514.0,51083.0
106,0.9343293658746964,0.8291948492950348,1.0413707960110126,49689.2625,48852.0,50436.0
107,0.964388176081472,0.8644185741214611,1.0727464241198152,49362.705125,48582.0,50135.0
108,0.9413648274185044,0.8365357570755797,1.051591617880004,48788.65775,47981.0,49576.0
